0.60702439,0.0
0.60404878,0.0
0.601073171,0.0
0.598097561,0.0
0.595121951,0.0
0.592146341,0.0
0.589170732,0.0
0.586195122,0.0
0.583219512,0.0
0.580243902,0.0
0.577268293,0.0
0.574292683,0.0
0.571317073,0.0
0.568341463,0.0
0.565365854,0.0
0.562390244,0.0
0.559414634,0.0
0.556439024,0.0
0.553463415,0.0
0.550487805,0.0
0.547512195,0.0
0.544536585,0.0
0.541560976,0.0
0.538585366,0.0
0.535609756,0.0
0.532634146,0.0
0.529658537,0.0
0.526682927,0.0
0.523707317,0.0
0.520731707,0.0
0.517756098,0.0
0.514780488,0.0
0.511804878,0.0
0.508829268,0.0
0.505853659,0.0
0.502878049,0.0
0.499902439,0.0
0.496926829,0.0
0.49395122,0.0
0.49097561,0.0
0.488,0.0
0.48502439,0.0
0.48204878,0.0
0.479073171,0.0
0.476097561,0.0
0.473121951,0.0
0.470146341,0.0
0.467170732,0.0
0.464195122,0.0
0.461219512,0.0
0.458243902,0.0
0.455268293,0.0
0.452292683,0.0
0.449317073,0.0
0.446341463,0.0
0.443365854,0.0
0.440390244,0.0
0.437414634,0.0
0.434439024,0.0
0.431463415,0.0
0.428487805,0.0
0.425512195,0.0
0.422536585,0.0
0.419560976,0.0
0.416585366,0.0
0.413609756,0.0
0.410634146,0.0
0.407658537,0.0
0.404682927,0.0
0.401707317,0.0
0.398731707,0.0
0.395756098,0.0
0.392780488,0.0
0.389804878,0.0
0.386829268,0.0
0.383853659,0.0
0.380878049,0.0
0.377902439,0.0
0.374926829,0.0
0.37195122,0.0
0.36897561,0.0
0.366,0.0
0.36302439,0.0
0.36004878,0.0
0.357073171,0.0
0.354097561,0.0
0.351121951,0.0
0.348146341,0.0
0.345170732,0.0
0.342195122,0.0
0.339219512,0.0
0.336243902,0.0
0.333268293,0.0
0.330292683,0.0
0.327317073,0.0
0.324341463,0.0
0.321365854,0.0
0.318390244,0.0
0.315414634,0.0
0.312439024,0.0
0.309463415,0.0
0.306487805,0.0
0.303512195,0.0
0.300536585,0.0
0.297560976,0.0
0.294585366,0.0
0.291609756,0.0
0.288634146,0.0
0.285658537,0.0
0.282682927,0.0
0.279707317,0.0
0.276731707,0.0
0.273756098,0.0
0.270780488,0.0
0.267804878,0.0
0.264829268,0.0
0.261853659,0.0
0.258878049,0.0
0.255902439,0.0
0.252926829,0.0
0.24995122,0.0
0.24697561,0.0
0.244,0.0
0.24102439,0.0
0.23804878,0.0
0.235073171,0.0
0.232097561,0.0
0.229121951,0.0
0.226146341,0.0
0.223170732,0.0
0.220195122,0.0
0.217219512,0.0
0.214243902,0.0
0.211268293,0.0
0.208292683,0.0
0.205317073,0.0
0.202341463,0.0
0.199365854,0.0
0.196390244,0.0
0.193414634,0.0
0.190439024,0.0
0.187463415,0.0
0.184487805,0.0
0.181512195,0.0
0.178536585,0.0
0.175560976,0.0
0.172585366,0.0
0.169609756,0.0
0.166634146,0.0
0.163658537,0.0
0.160682927,0.0
0.157707317,0.0
0.154731707,0.0
0.151756098,0.0
0.148780488,0.0
0.145804878,0.0
0.142829268,0.0
0.139853659,0.0
0.136878049,0.0
0.133902439,0.0
0.130926829,0.0
0.12795122,0.0
0.12497561,0.0
0.122,0.0
0.11902439,0.0
0.11604878,0.0
0.113073171,0.0
0.110097561,0.0
0.107121951,0.0
0.104146341,0.0
0.101170732,0.0
0.098195122,0.0
0.095219512,0.0
0.092243902,0.0
0.089268293,0.0
0.086292683,0.0
0.083317073,0.0
0.080341463,0.0
0.077365854,0.0
0.074390244,0.0
0.071414634,0.0
0.068439024,0.0
0.065463415,0.0
0.062487805,0.0
0.059512195,0.0
0.056536585,0.0
0.053560976,0.0
0.050585366,0.0
0.047609756,0.0
0.044634146,0.0
0.041658537,0.0
0.038682927,0.0
0.035707317,0.0
0.032731707,0.0
0.029756098,0.0
0.026780488,0.0
0.023804878,0.0
0.020829268,0.0
0.017853659,0.0
0.014878049,0.0
0.011902439,0.0
0.008926829,0.0
0.00595122,0.0
0.00297561,0.0
