0.60702439,-1.5
0.60404878,-1.5
0.601073171,-1.5
0.598097561,-1.5
0.595121951,-1.5
0.592146341,-1.5
0.589170732,-1.5
0.586195122,-1.5
0.583219512,-1.5
0.580243902,-1.5
0.577268293,-1.5
0.574292683,-1.5
0.571317073,-1.5
0.568341463,-1.5
0.565365854,-1.5
0.562390244,-1.5
0.559414634,-1.5
0.556439024,-1.5
0.553463415,-1.5
0.550487805,-1.5
0.547512195,-1.5
0.544536585,-1.5
0.541560976,-1.5
0.538585366,-1.5
0.535609756,-1.5
0.532634146,-1.5
0.529658537,-1.5
0.526682927,-1.5
0.523707317,-1.5
0.520731707,-1.5
0.517756098,-1.5
0.514780488,-1.5
0.511804878,-1.5
0.508829268,-1.5
0.505853659,-1.5
0.502878049,-1.5
0.499902439,-1.5
0.496926829,-1.5
0.49395122,-1.5
0.49097561,-1.5
0.488,-1.5
0.48502439,-1.5
0.48204878,-1.5
0.479073171,-1.5
0.476097561,-1.5
0.473121951,-1.5
0.470146341,-1.5
0.467170732,-1.5
0.464195122,-1.5
0.461219512,-1.5
0.458243902,-1.5
0.455268293,-1.5
0.452292683,-1.5
0.449317073,-1.5
0.446341463,-1.5
0.443365854,-1.5
0.440390244,-1.5
0.437414634,-1.5
0.434439024,-1.5
0.431463415,-1.5
0.428487805,-1.5
0.425512195,-1.5
0.422536585,-1.5
0.419560976,-1.5
0.416585366,-1.5
0.413609756,-1.5
0.410634146,-1.5
0.407658537,-1.5
0.404682927,-1.5
0.401707317,-1.5
0.398731707,-1.5
0.395756098,-1.5
0.392780488,-1.5
0.389804878,-1.5
0.386829268,-1.5
0.383853659,-1.5
0.380878049,-1.5
0.377902439,-1.5
0.374926829,-1.5
0.37195122,-1.5
0.36897561,-1.5
0.366,-1.5
0.36302439,-1.5
0.36004878,-1.5
0.357073171,-1.5
0.354097561,-1.5
0.351121951,-1.5
0.348146341,-1.5
0.345170732,-1.5
0.342195122,-1.5
0.339219512,-1.5
0.336243902,-1.5
0.333268293,-1.5
0.330292683,-1.5
0.327317073,-1.5
0.324341463,-1.5
0.321365854,-1.5
0.318390244,-1.5
0.315414634,-1.5
0.312439024,-1.5
0.309463415,-1.5
0.306487805,-1.5
0.303512195,-1.5
0.300536585,-1.5
0.297560976,-1.5
0.294585366,-1.5
0.291609756,-1.5
0.288634146,-1.5
0.285658537,-1.5
0.282682927,-1.5
0.279707317,-1.5
0.276731707,-1.5
0.273756098,-1.5
0.270780488,-1.5
0.267804878,-1.5
0.264829268,-1.5
0.261853659,-1.5
0.258878049,-1.5
0.255902439,-1.5
0.252926829,-1.5
0.24995122,-1.5
0.24697561,-1.5
0.244,-1.5
0.24102439,-1.5
0.23804878,-1.5
0.235073171,-1.5
0.232097561,-1.5
0.229121951,-1.5
0.226146341,-1.5
0.223170732,-1.5
0.220195122,-1.5
0.217219512,-1.5
0.214243902,-1.5
0.211268293,-1.5
0.208292683,-1.5
0.205317073,-1.5
0.202341463,-1.5
0.199365854,-1.5
0.196390244,-1.5
0.193414634,-1.5
0.190439024,-1.5
0.187463415,-1.5
0.184487805,-1.5
0.181512195,-1.5
0.178536585,-1.5
0.175560976,-1.5
0.172585366,-1.5
0.169609756,-1.5
0.166634146,-1.5
0.163658537,-1.5
0.160682927,-1.5
0.157707317,-1.5
0.154731707,-1.5
0.151756098,-1.5
0.148780488,-1.5
0.145804878,-1.5
0.142829268,-1.5
0.139853659,-1.5
0.136878049,-1.5
0.133902439,-1.5
0.130926829,-1.5
0.12795122,-1.5
0.12497561,-1.5
0.122,-1.5
0.11902439,-1.5
0.11604878,-1.5
0.113073171,-1.5
0.110097561,-1.5
0.107121951,-1.5
0.104146341,-1.5
0.101170732,-1.5
0.098195122,-1.5
0.095219512,-1.5
0.092243902,-1.5
0.089268293,-1.5
0.086292683,-1.5
0.083317073,-1.5
0.080341463,-1.5
0.077365854,-1.5
0.074390244,-1.5
0.071414634,-1.5
0.068439024,-1.5
0.065463415,-1.5
0.062487805,-1.5
0.059512195,-1.5
0.056536585,-1.5
0.053560976,-1.5
0.050585366,-1.5
0.047609756,-1.5
0.044634146,-1.5
0.041658537,-1.5
0.038682927,-1.5
0.035707317,-1.5
0.032731707,-1.5
0.029756098,-1.5
0.026780488,-1.5
0.023804878,-1.5
0.020829268,-1.5
0.017853659,-1.5
0.014878049,-1.5
0.011902439,-1.5
0.008926829,-1.5
0.00595122,-1.5
0.00297561,-1.5
